"AAPL","AMZN","MSFT","KO","PEP","JPM","BAC","NKE","ORCL","IBM","PG","WMT","date"
17.688572,73.639999,28.219999,29.115,71.120003,43.150002,42.970001,15.3,19.43,107.849998,66.169998,49.700001,1974-03-25
17.362858,69.900002,28.1,28.995001,71.080002,43.07,42.209999,15.08,18.889999,106.93,65.959999,49.790001,1974-03-26
17.065714,72.080002,27.68,29.129999,71.379997,43.93,42.599998,15.1475,18.9,108.07,66.209999,49.970001,1974-03-27
17.105715,73.269997,27.84,29.385,71.589996,44.029999,42.939999,15.3975,18.969999,110.080002,66.68,50.330002,1974-03-28
17.021429,71.690002,28.379999,29.76,71.330002,43.720001,42.720001,15.6525,19.209999,114.379997,67.68,51.400002,1974-03-29
17.565714,70.870003,28.26,30.025,71.199997,44.41,42.880001,15.595,19.190001,116.459999,67.209999,51.43,1974-03-30
18.558571,67.849998,27.93,29.73,71.059998,42.439999,41.419998,15.51,19.41,115.239998,66.970001,50.700001,1974-03-31
17.860001,64.470001,27.200001,29.23,69.559998,40.650002,39.740002,15.05,18.799999,113.860001,66.18,49.59,1974-04-01
17.389999,62.43,26.99,29.51,70.169998,39.82,39.18,15.0225,18.950001,114.230003,66.349998,49.889999,1974-04-02
17.802856,65.339996,27.59,29.684999,70.040001,39.189999,38.779999,15.1075,18.440001,115.709999,66.050003,49.869999,1974-04-03
17.784286,64.989998,28.120001,29.84,70.279999,38.740002,37.549999,15.2025,18.799999,115.389999,66.699997,49.549999,1974-04-04
17.275715,62.740002,27.57,29.549999,70.120003,37.369999,36.52,14.895,19.23,112.519997,66.510002,49.98,1974-04-05
17.464285,64.089996,27.870001,29.424999,69.589996,37.560001,36.740002,14.56,19,113.940002,65.800003,49.900002,1974-04-06
17.098572,63.470001,28.049999,29.33,69.019997,36.48,35.310001,14.2425,19.280001,114.010002,65.760002,48.849998,1974-04-07
18.192858,67.150002,29.280001,29.735001,69.949997,38.84,37.720001,14.48,19.51,116.489998,66.660004,50.25,1974-04-08
18.004286,66.510002,28.629999,29.594999,69.559998,38.610001,37.029999,14.94,19.68,117.07,67.040001,50.290001,1974-04-09
18.277143,68.32,28.620001,29.465,69.239998,38.110001,37.139999,15.2575,19.84,115.910004,67.360001,50.599998,1974-04-10
18.087143,68.220001,27.959999,28.764999,68.449997,36.540001,35.689999,14.99,19.52,115.230003,66.739998,49.82,1974-04-11
18.104286,66.529999,28.299999,28.844999,69.150002,40.310001,35.959999,14.815,19.280001,115.550003,67.050003,49.950001,1974-04-12
18.974285,71.699997,29.42,29.705,70.019997,42.709999,38.93,15.4175,20.02,118.410004,68.540001,50.98,1974-04-13
18.524286,70.169998,28.620001,29.98,70.18,42.470001,38.560001,15.4575,19.559999,116.940002,67.809998,50.779999,1974-04-14
19.038572,73.190002,29.18,30.52,71.190002,45.970001,41.860001,16.817499,20.08,118.330002,69.370003,53.23,1974-04-15
19.932858,75.949997,29.17,30.59,71.449997,46.549999,42.450001,17.27,20.77,119.059998,69.970001,53.630001,1974-04-16
20.139999,75.169998,29.139999,30.705,71.540001,46.060001,40.970001,17.092501,21.08,117.970001,69.540001,53.049999,1974-04-17
20.722857,73.800003,28.559999,30.575001,71.160004,44.110001,39.84,16.567499,20.940001,116.910004,69.639999,52.900002,1974-04-18
20.035715,70.800003,28.049999,30.655001,71.190002,42.860001,38.639999,16.495001,19.43,115.519997,69.410004,52.369999,1974-04-19
20.43,69.760002,27.91,30.469999,71.559998,42.709999,38.07,16.465,19.370001,114.57,69.440002,52.119999,1974-04-20
20.5,71.300003,28.379999,30.434999,72.199997,42.950001,37.91,17,19.559999,115.139999,70.07,52.68,1974-04-21
21.361429,76.699997,29.5,30.719999,72.129997,47,40.860001,17.3925,20.41,116.489998,71.139999,54.080002,1974-04-22
21.07,77.370003,29.16,30.23,71.419998,46.240002,40.299999,16.9925,20.49,114.809998,70.480003,54.459999,1974-04-23
21.658571,74.940002,29,30.280001,71.400002,46.279999,40.369999,17.225,20.68,116.019997,70.470001,54.93,1974-04-24
21.868572,76.870003,29.16,30.125,71.529999,45.57,39.41,17.127501,20.35,115.760002,70.599998,54.400002,1974-04-25
22.27,76.900002,29.16,30.184999,71.860001,45.540001,39.5,16.7075,20.23,116.309998,70.510002,54.23,1974-04-26
21.834286,77.300003,28.75,30.254999,71.279999,44.860001,38.380001,16.6325,19.92,116.269997,70.650002,54.450001,1974-04-27
21.634285,74.389999,28.889999,30.389999,70.970001,44.299999,37.93,16.610001,20.219999,116.769997,70.209999,54.139999,1974-04-28
22.078571,74.830002,29.110001,30.665001,71.699997,43.860001,37.689999,16.842501,20.450001,118.779999,70.18,54.66,1974-04-29
21.02,71.989998,28.280001,30.145,71.400002,42.529999,36.939999,16.672501,19.84,116,70,54.799999,1974-04-30
21.111429,72.610001,28.059999,30.5,70.949997,41.5,35.580002,16.514999,19.860001,117.279999,70.120003,55.150002,1974-05-01
21.197144,72.5,28.25,30.469999,71.220001,42.119999,35.580002,16.455,20.18,117.169998,70.230003,56.27,1974-05-02
21.957144,74.589996,28.950001,30.575001,71.110001,44.959999,36.98,16.5175,20.77,120.470001,69.269997,57.07,1974-05-03
22.07,74.040001,29.219999,30.34,70.769997,45.119999,37.470001,16.887501,21.200001,123.080002,67.559998,56.669998,1974-05-04
23.005714,80.099998,30,30.055,70.599998,45.759998,38.560001,16.9725,21.799999,124.400002,67.169998,56.310001,1974-05-05
24.022858,80.18,30.42,30.174999,69.900002,45.23,37.610001,17.155001,21.76,124.349998,67.800003,56.380001,1974-05-06
22.885714,79.599998,30.25,29.945,69.099998,45.650002,37,17.0075,21.780001,123.669998,67.470001,56.549999,1974-05-07
23.27,81,31.450001,30.16,69.190002,45.150002,36.860001,16.895,21.91,123.599998,67.169998,56.919998,1974-05-08
24.134285,77.690002,31.799999,30.125,68,46.970001,37.869999,17.014999,22.01,124.190002,66.830002,57.450001,1974-05-09
24.247143,80.860001,29.83,29.665001,67.620003,47.790001,38.299999,17.184999,21.59,123.080002,66.550003,57.650002,1974-05-10
24.605715,81.970001,28.99,29.49,68.160004,47.34,38.18,16.955,21.51,121.690002,66.209999,57.349998,1974-05-11
25.007143,80.739998,28.639999,29.360001,68.199997,47.080002,37.860001,17.057501,21.76,122.849998,65.900002,58.610001,1974-05-12
24.85,78.629997,28.52,29.434999,68.529999,47.650002,37.540001,16.700001,20.85,120.699997,67.050003,57.98,1974-05-13
25.714285,79.360001,29.4,29.545,68.5,49.25,39.389999,16.952499,21.82,123.610001,67.029999,58.07,1974-05-14
25.848572,77.309998,29.24,29.385,69.099998,48.66,39.790001,16.915001,21.51,123.18,66.800003,57.5,1974-05-15
26.389999,75.919998,29.08,29.190001,68.57,48,38.970001,16.745001,21.549999,122.029999,66.650002,56.970001,1974-05-16
26.665714,75.709999,29.700001,29.135,68.57,48.200001,39.240002,16.895,21.5,122.82,66.650002,56.349998,1974-05-17
26.084286,73.18,29.209999,28.514999,68.010002,46.57,38,16.6875,20.99,124.139999,65.800003,56.830002,1974-05-18
26.437143,72.790001,29.27,28.145,67.540001,46.049999,37.330002,16.200001,21.1,124.919998,65.919998,57.16,1974-05-19
26.207144,72.410004,29.389999,28.075001,67.510002,46.57,36.650002,16.217501,21,124.059998,65.209999,57.18,1974-05-20
26.879999,74.529999,29.99,28.200001,67.349998,47.240002,37.439999,16.334999,21.51,125.239998,65.349998,58.02,1974-05-21
27.137142,74.559998,29.780001,28.25,67.25,45.48,36.610001,16.415001,21.67,126.580002,65.730003,56.650002,1974-05-22
26.608572,74.199997,29.93,28.27,67.099998,45.91,36.799999,16.860001,21.780001,127.519997,65.5,57.450001,1974-05-23
27.104286,76.120003,30.450001,28.504999,68.07,47.02,36.709999,17.004999,21.870001,128.460007,66.360001,57.119999,1974-05-24
26.802856,76.459999,29.99,28.535,67.870003,46.529999,36.169998,16.8825,21.68,127.82,66.75,57.040001,1974-05-25
26.228571,82.290001,29.459999,28.76,68.029999,45.990002,36.099998,16.945,22.43,126.489998,66.860001,56.400002,1974-05-26
26.557142,80.720001,28.76,28.545,67.459999,43.700001,35.389999,16.76,22.16,125.18,65.860001,55.950001,1974-05-27
25.455715,78.300003,28.25,28.325001,67.269997,42.419998,34.630001,16.282499,22.01,123.620003,65.169998,55.23,1974-05-28
25.292856,79.260002,28.469999,29.135,68.379997,43.049999,34.73,16.252501,22.309999,124.699997,65.620003,56.049999,1974-05-29
